Pierre-Emile Højbjerg,434,0,0,1,9,0,0,0,3,0,0,2,0.17,0.43,0.59,9.85,12,52,-3,0.3,Højbjerg
Dejan Kulusevski,1131,3,0,5,12,0,0,0,1,0,0,13,1.91,2.25,4.15,17.48,48,70,0,1.9,Kulusevski
Giovani Lo Celso,124,1,0,0,4,0,0,0,0,0,0,1,0.15,0.11,0.26,3.78,13,48,-2,0.1,Lo Celso
James Maddison,882,3,6,5,8,0,0,0,2,0,0,11,2.80,3.11,5.91,12.06,63,78,3,10.1,Maddison
Tanguy Ndombélé Alvaro,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.2,Ndombele
Richarlison de Andrade,535,1,3,3,4,0,0,0,2,0,0,7,2.72,0.71,3.43,7.00,30,66,-4,1.0,Richarlison
Pape Matar Sarr,829,1,2,4,7,0,0,0,3,0,0,11,1.73,0.86,2.59,11.48,36,46,1,2.7,Sarr
Oliver Skipp,192,0,0,0,6,0,0,0,1,0,0,1,0.00,0.03,0.03,6.03,8,46,-4,0.1,Skipp
Son Heung-min,1066,8,1,4,16,0,0,0,0,0,0,13,4.68,2.67,7.35,18.35,84,96,6,36.1,Son
Manor Solomon,196,0,2,0,2,0,0,0,1,0,0,2,0.41,0.75,1.16,1.79,14,51,-4,0.1,Solomon
Saïd Benrahma,457,0,1,1,7,0,0,0,1,0,0,4,0.57,0.76,1.33,8.30,17,56,-4,0.4,Benrahma
Jarrod Bowen,1080,8,1,1,22,0,0,0,1,0,0,12,5.07,1.34,6.41,22.36,75,76,6,18.2,Bowen
Maxwel Cornet,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,52,-3,0.1,Cornet
Conor Coventry,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,Coventry
Flynn Downes,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,Downes
Pablo Fornals Malla,168,0,0,0,4,0,0,0,0,0,0,1,0.29,0.14,0.43,3.31,9,47,-3,0.1,P.Fornals
Lucas Tolentino Coelho de Lima,1065,2,1,2,18,0,0,0,5,0,0,12,2.50,2.04,4.54,21.02,37,60,0,1.7,L.Paquetá
Tomáš Souček,895,4,1,1,17,0,0,0,2,0,0,11,3.68,0.49,4.17,19.43,48,49,-1,1.9,Souček
Nikola Vlašić,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.1,Vlašić
Edson Álvarez Velázquez,820,0,1,1,16,0,0,0,6,0,0,10,0.43,0.12,0.55,16.87,19,50,0,0.2,Álvarez
James Ward-Prowse,1052,2,5,1,22,0,0,0,1,0,0,12,2.04,3.52,5.56,22.09,56,62,2,11.0,Ward-Prowse
Mohammed Kudus,455,2,3,0,13,0,0,0,2,0,0,4,0.79,0.78,1.57,7.49,35,66,1,2.7,Kudus
Tommy Doyle,264,0,0,1,5,0,0,0,1,0,0,2,0.06,0.47,0.53,5.28,10,44,-1,0.1,Doyle
Francisco Jorge Tomás Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Chiquinho
Luke Cundle,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Cundle
Gonçalo Manuel Ganchinho Guedes,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,-1,0.0,Guedes
Joe Hodge,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,Hodge
Hwang Hee-chan,951,7,2,0,17,0,0,0,4,0,0,11,3.72,1.77,5.49,16.90,64,56,1,5.8,Hee Chan
João Victor Gomes da Silva,849,0,1,1,18,0,0,0,5,0,0,11,0.27,0.37,0.64,16.63,20,49,-1,0.1,João Gomes
Bruno Cavaco Jordão,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.2,Jordão
Mario Lemina,1062,2,0,1,20,0,0,0,5,1,0,12,2.23,0.34,2.57,20.87,32,49,-1,0.1,Lemina
Pedro Lomba Neto,886,1,8,1,17,0,0,0,3,0,0,10,2.11,2.61,4.72,16.86,52,56,1,2.1,Neto
Daniel Castelo Podence,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,53,-2,0.0,Podence
Pablo Sarabia,217,1,2,1,1,0,0,0,1,0,0,2,0.75,1.09,1.84,3.84,21,47,-3,0.2,Sarabia
Boubacar Traoré,344,0,0,0,11,0,0,0,1,0,0,3,0.04,0.16,0.20,9.08,10,44,-1,0.4,Boubacar Traore
Enso González,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,González
Jean-Ricner Bellegarde,338,1,1,0,9,0,0,0,0,1,0,5,0.21,0.27,0.48,10.51,16,49,-1,0.0,Bellegarde
Matthew Whittingham,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Whittingham
Tawanda Chirewa,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Chirewa
Aaron Ramsdale,450,0,0,2,4,0,0,0,0,0,6,5,0.00,0.01,0.01,4.84,17,47,-3,7.5,Ramsdale
Rúnar Alex Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Rúnarsson
David Raya Martin,810,0,0,4,7,0,0,0,0,0,14,9,0.00,0.01,0.01,6.53,37,49,-1,5.0,Raya
Karl Hein,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Hein
Emiliano Martínez Romero,1080,0,0,2,17,1,0,0,2,0,36,12,0.00,0.00,0.00,17.30,34,49,-1,7.3,Martinez
Robin Olsen,90,0,0,0,1,0,0,0,0,0,1,1,0.00,0.00,0.00,0.73,2,40,0,0.7,Olsen
Viljami Sinisalo,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Sinisalo
Filip Marschall,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Marschall
Oliwier Zych,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Zych
Norberto Murara Neto,990,0,0,2,21,0,1,0,3,0,46,11,0.00,0.01,0.01,22.64,41,45,0,1.3,Neto
Darren Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.4,Randolph
Mark Travers,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Travers
Ionuț Radu,180,0,0,0,7,0,0,0,0,0,5,2,0.00,0.00,0.00,2.76,2,44,-1,0.1,Radu
Ellery Balcombe,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.2,Balcombe
Matthew Cox,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Cox
Mark Flekken,1125,0,0,3,17,0,0,0,1,0,31,13,0.00,0.06,0.06,16.57,39,45,0,3.2,Flekken
Thomas Strakosha,135,0,0,0,2,0,0,0,0,0,6,1,0.00,0.01,0.01,1.68,4,39,-1,2.5,Strakosha
Vincent Angelini,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Angelini
Tom McGill,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.3,McGill
Kjell Scherpen,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Scherpen
Jason Steele,630,0,0,0,13,0,0,0,0,0,21,7,0.00,0.00,0.00,8.83,15,43,-2,2.3,Steele
Bart Verbruggen,540,0,0,0,10,0,0,0,1,0,16,6,0.00,0.00,0.00,10.89,13,44,-1,0.4,Verbruggen
Denis Franchi,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.2,Franchi
Arijanet Muric,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,43,-2,0.1,Muric
Bailey Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Peacock-Farrell
Lawrence Vigouroux,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.2,Vigouroux
James Trafford,1260,0,0,1,32,0,0,0,1,0,47,14,0.00,0.00,0.00,23.79,31,45,0,0.9,Trafford
Robert Sánchez,1170,0,0,3,20,0,0,0,1,0,36,13,0.00,0.00,0.00,17.62,43,46,1,6.3,Sanchez
Kepa Arrizabalaga,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.2,Arrizabalaga
Marcus Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Bettinelli
Gabriel Słonina,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Slonina
Lucas Bergström,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Bergström
Eddie Beach,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Beach
Djordje Petrovic,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Petrovic
Vicente Guaita,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.2,Guaita
Sam Johnstone,1170,0,0,5,18,0,0,0,0,0,30,13,0.00,0.00,0.00,18.53,51,47,2,6.2,Johnstone
Remi Matthews,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.1,Matthews
Joe Whitworth,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,1.0,Whitworth
Dean Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.2,Henderson
Jordan Pickford,1260,0,0,3,20,1,0,0,2,0,33,14,0.00,0.13,0.13,19.24,39,44,-1,7.3,Pickford
João Neves Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.6,J.Virginia
Andy Lonergan,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.1,Lonergan
Bernd Leno,1170,0,0,3,22,0,0,0,0,0,51,13,0.00,0.00,0.00,23.93,50,47,2,14.3,Leno
Marek Rodák,0,0,0,0,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,-1,39,-1,0.4,Rodák
Steven Benda,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Benda
Adrián San Miguel del Castillo,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.3,Adrián
Alisson Ramses Becker,1170,0,0,4,11,0,0,0,1,0,44,13,0.00,0.00,0.00,15.68,59,56,1,11.3,A.Becker
Caoimhin Kelleher,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,1.5,Kelleher
Matt Macey,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.2,Macey
James Shea,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,43,-2,0.1,Shea
Jack Walton,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Walton
Thomas Kaminski,1260,0,0,0,26,0,0,0,3,0,53,14,0.00,0.02,0.02,30.42,31,45,0,0.3,Kaminski
Tim Krul,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.0,Krul
Scott Carson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.1,Carson
Ederson Santana de Moraes,1080,0,0,4,12,0,0,0,2,0,21,12,0.00,0.02,0.02,10.91,39,55,0,16.3,Ederson M.
Stefan Ortega Moreno,90,0,0,0,1,0,0,0,0,0,2,1,0.00,0.00,0.00,0.83,2,39,-1,0.8,Ortega Moreno
Zack Steffen,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.2,Steffen
Tom Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Heaton
André Onana,1260,0,0,5,17,0,0,0,3,0,54,14,0.00,0.01,0.01,24.48,55,48,-2,14.8,Onana
Radek Vítek,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Vítek
Altay Bayindir,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Altay
